,auction_id,after_repair_value,auction_date,auction_status,baths,bedrooms,bid_count,cash_only,est_opening_bid,estimated_value,financing_available,home_square_footage,href,interior_access,lot_size,my_status,occupancy_status,online_event,propertyViews,property_address,property_city,property_county,property_id,property_occupancy_status,property_state_code,property_type,property_zip,saved_count,status_label,trustee_sale,venue_code,venue_id,venue_type,year_built
2676759,,697000,2019-09-25,Unknown,2.0,4.0,0.0,True,300000.0,697000.0,False,2352.0,/details/3801-clay-bank-road-fairfield-ca-94533-2676759-e_13807,False,0.24,active,,0.0,952.0,3801 CLAY BANK ROAD,Fairfield,Solano,2676759,Occupied,CA,SFR,94533.0,87.0,Active - Scheduled for Auction,True,ZX20503,383724.0,Live,2010.0
1373413,,645000,2019-11-20,Unknown,3.0,5.0,0.0,True,360000.0,645000.0,False,2516.0,/details/1467-legend-circle-vallejo-ca-94591-1373413-e_13911,False,0.12,active,,0.0,328.0,1467 LEGEND CIRCLE,Vallejo,Solano,1373413,Occupied,CA,SFR,94591.0,89.0,Active - Scheduled for Auction,True,AB1502,398275.0,Live,1992.0
1789648,,470000,2019-10-23,Unknown,2.5,4.0,0.0,True,290000.0,470000.0,False,1664.0,/details/385-calmace-dr-dixon-ca-95620-1789648-e_13703,False,0.17,active,,0.0,21.0,385 CALMACE DR,Dixon,Solano,1789648,Occupied,CA,SFR,95620.0,18.0,Active - Scheduled for Auction,True,ZW14507,398204.0,Live,1975.0
2840072,,575000,2019-10-03,Unknown,2.0,3.0,0.0,True,385000.0,575000.0,False,1206.0,/details/1533-heather-drive-santa-rosa-ca-95401-2840072-e_14067,False,0.14,active,,0.0,99.0,1533 HEATHER DRIVE,Santa Rosa,Sonoma,2840072,Occupied,CA,SFR,95401.0,3.0,Active - Scheduled for Auction,True,AF3502,393144.0,Live,1963.0
2831185,,682000,2019-10-31,Unknown,3.0,4.0,0.0,True,255000.0,682000.0,False,1472.0,/details/1776-emma-way-petaluma-ca-94954-2831185-e_13755,False,0.07,active,,0.0,747.0,1776 EMMA WAY,Petaluma,Sonoma,2831185,Occupied,CA,SFR,94954.0,22.0,Active - Scheduled for Auction,True,ZY8002,401297.0,Live,2008.0
2834848,,612000,2019-10-17,Unknown,3.0,3.0,0.0,True,205000.0,612000.0,False,1299.0,/details/2923-dall-sheep-ln-santa-rosa-ca-95407-2834848-e_13651,False,0.07,active,,0.0,8.0,2923 DALL SHEEP LN,Santa Rosa,Sonoma,2834848,Occupied,CA,SFR,95407.0,17.0,Active - Scheduled for Auction,True,ZW25001,404812.0,Live,2000.0
2830776,,Not Available,2019-12-12,Unknown,4.0,3.0,0.0,True,1000000.0,,False,3683.0,/details/1412-highland-cir-healdsburg-ca-95448-2830776-e_14067,False,0.43,active,,0.0,156.0,1412 HIGHLAND CIR,Healdsburg,Sonoma,2830776,,CA,SFR,95448.0,15.0,Active - Scheduled for Auction,True,ZM20000,405063.0,Live,2001.0
2815888,,621000,2019-10-03,Unknown,3.0,3.0,0.0,True,200000.0,621000.0,False,1597.0,/details/2002-jack-rabbit-court-santa-rosa-ca-95403-2815888-e_13859,False,0.1,active,,0.0,1201.0,2002 JACK RABBIT COURT,Santa Rosa,Sonoma,2815888,Occupied,CA,SFR,95403.0,35.0,Active - Scheduled for Auction,True,AF3501,393144.0,Live,1993.0
2817715,,324000,2019-10-31,Unknown,1.0,1.0,0.0,True,185000.0,324000.0,False,560.0,/details/720-petaluma-blvd-s-apt-49-petaluma-ca-94952-2817715-e_13755,False,0.01,active,,0.0,235.0,720 PETALUMA BLVD S APT 49,Petaluma,Sonoma,2817715,Occupied,CA,Condo,94952.0,18.0,Active - Scheduled for Auction,True,ZY8000,401297.0,Live,1983.0
2803775,,Not Available,2019-11-14,Unknown,,,0.0,True,275000.0,,False,,/details/8820-mill-creek-rd-healdsburg-ca-95448-2803775-e_13859,False,,active,,0.0,0.0,8820 MILL CREEK RD,HEALDSBURG,Sonoma,2803775,Occupied,CA,,95448.0,20.0,Active - Scheduled for Auction,True,ZE16000,411855.0,Live,
2814552,,675000,2019-09-18,Unknown,3.0,4.0,0.0,True,,675000.0,False,1966.0,/details/2421-zurlo-way-santa-rosa-ca-95403-2814552-e_13651a,False,0.12,active,,0.0,768.0,2421 ZURLO WAY,Santa Rosa,Sonoma,2814552,Occupied,CA,SFR,95403.0,30.0,Active - Postponed to,True,ZY4000,398013.0,Live,1989.0
2728674,,1190000,2019-09-19,Unknown,1.0,1.0,0.0,True,630000.0,1190000.0,False,1032.0,/details/1636-west-sexton-road-sebastopol-ca-95472-2728674-e_13755,False,9.96,active,,0.0,1504.0,1636 WEST SEXTON ROAD,Sebastopol,Sonoma,2728674,Occupied,CA,SFR,95472.0,46.0,Active - Postponed to,True,ZY26000,390402.0,Live,1945.0
2719825,,1724000,2019-10-17,Unknown,3.0,3.0,0.0,True,165000.0,1724000.0,False,3745.0,/details/254-pilot-reach-the-sea-ranch-ca-95497-2719825-e_13651,False,0.55,active,,0.0,43.0,254 PILOT REACH,The Sea Ranch,Sonoma,2719825,Occupied,CA,SFR,95497.0,120.0,Active - Scheduled for Auction,True,ZW25000,404812.0,Live,2003.0
2663728,,595000,2019-10-03,Gone,2.0,4.0,0.0,True,335000.0,595000.0,False,1641.0,/details/550-mcfall-ct-santa-rosa-ca-95401-2663728-o_1263w,False,0.15,active,,0.0,586.0,550 MCFALL CT,Santa Rosa,Sonoma,2663728,Occupied,CA,SFR,95401.0,61.0,Completed - Reverted to Beneficiary,True,AF3503,393144.0,Live,1968.0
2840098,,442000,2019-10-02,Gone,2.0,3.0,0.0,True,255000.0,442000.0,False,1794.0,/details/717-college-avenue-modesto-ca-95350-2840098-e_13547,False,0.19,active,,0.0,451.0,717 COLLEGE AVENUE,Modesto,Stanislaus,2840098,Occupied,CA,SFR,95350.0,9.0,Completed - Reverted to Beneficiary,True,AC2009,392509.0,Live,1978.0
2834798,,545000,2019-09-18,Gone,4.0,5.0,0.0,True,360000.0,545000.0,False,3497.0,/details/4209-peninsula-dr-modesto-ca-95356-2834798-e_13651,False,0.16,active,,0.0,365.0,4209 PENINSULA DR,Modesto,Stanislaus,2834798,Occupied,CA,SFR,95356.0,7.0,Active - Postponed to,True,AH3005,395699.0,Live,2002.0
2829820,,210000,2019-10-30,Unknown,2.0,2.0,0.0,True,105000.0,210000.0,False,912.0,/details/4000-fara-biundo-dr-apt-35-modesto-ca-95355-2829820-e_13755,False,0.01,active,,0.0,129.0,4000 FARA BIUNDO DR. APT. 35,Modesto,Stanislaus,2829820,Occupied,CA,Condo,95355.0,4.0,Active - Scheduled for Auction,True,TO6500,400539.0,Live,1982.0
2817620,,376000,2019-10-16,Unknown,2.0,3.0,0.0,True,210000.0,376000.0,False,1676.0,/details/403-northampton-way-newman-ca-95360-2817620-e_13963,False,0.17,active,,0.0,246.0,403 NORTHAMPTON WAY,Newman,Stanislaus,2817620,Occupied,CA,SFR,95360.0,8.0,Active - Scheduled for Auction,True,AA1001,377245.0,Live,2016.0
2798343,,267000,2019-10-02,Unknown,1.0,2.0,0.0,True,95000.0,267000.0,False,1116.0,/details/410-empire-avenue-modesto-ca-95354-2798343-e_13859,False,0.18,active,,0.0,217.0,410 EMPIRE AVENUE,Modesto,Stanislaus,2798343,Occupied,CA,SFR,95354.0,25.0,Active - Scheduled for Auction,True,AC2010,392509.0,Live,1945.0
1434310,,415000,2019-10-16,Unknown,3.0,3.0,0.0,True,145000.0,415000.0,False,2027.0,/details/1736-volendam-avenue-modesto-ca-95356-1434310-e_13651,False,0.11,active,,0.0,311.0,1736 VOLENDAM AVENUE,Modesto,Stanislaus,1434310,Occupied,CA,SFR,95356.0,54.0,Active - Scheduled for Auction,True,AA1004,377245.0,Live,1991.0
2772349,,359000,2019-10-16,Unknown,2.0,4.0,0.0,True,20000.0,359000.0,False,1278.0,/details/154-brook-hollow-dr-patterson-ca-95363-2772349-e_13859,False,0.1,active,,0.0,321.0,154 BROOK HOLLOW DR,Patterson,Stanislaus,2772349,Occupied,CA,SFR,95363.0,106.0,Active - Scheduled for Auction,True,AA1007,377245.0,Live,1996.0
2758994,,284000,2019-10-30,Unknown,2.0,3.0,0.0,True,145000.0,284000.0,False,1132.0,/details/13321-skyline-boulevard-waterford-ca-95386-2758994-e_13755,False,0.16,active,,0.0,0.0,13321 SKYLINE BOULEVARD,Waterford,Stanislaus,2758994,Occupied,CA,SFR,95386.0,16.0,Active - Scheduled for Auction,True,TO6503,400539.0,Live,1994.0
1474437,,398000,2019-10-02,Unknown,3.0,4.0,0.0,True,150000.0,398000.0,False,1726.0,/details/834-cole-avenue-turlock-ca-95382-1474437-e_13963,False,0.14,active,,0.0,1209.0,834 COLE AVENUE,Turlock,Stanislaus,1474437,Occupied,CA,SFR,95382.0,73.0,Active - Scheduled for Auction,True,AC2003,392509.0,Live,1998.0
2721093,,347000,2019-11-25,Unknown,2.0,3.0,0.0,True,155000.0,347000.0,False,1375.0,/details/1445-july-dr-modesto-ca-95358-2721093-e_13963,False,0.14,active,,0.0,267.0,1445 JULY DR,Modesto,Stanislaus,2721093,Occupied,CA,SFR,95358.0,9.0,Active - Scheduled for Auction,True,AA1000,400022.0,Live,1986.0
2715220,,508000,2019-10-16,Unknown,3.0,5.0,0.0,True,290000.0,508000.0,False,3262.0,/details/1327-grand-oak-way-oakdale-ca-95361-2715220-e_13651,False,0.14,active,,0.0,123.0,1327 GRAND OAK WAY,Oakdale,Stanislaus,2715220,Occupied,CA,SFR,95361.0,26.0,Active - Scheduled for Auction,True,AA1002,377245.0,Live,2004.0
2690883,,Not Available,2019-10-16,Unknown,3.0,5.0,0.0,True,220000.0,,False,3230.0,/details/3008-okeefe-court-aka-3008-o-keefe-ct-modesto-ca-95355-2690883-e_13651,False,,active,,0.0,111.0,3008 O'KEEFE COURT AKA 3008 O KEEFE CT,MODESTO,Stanislaus,2690883,Occupied,CA,SFR,95355.0,60.0,Active - Scheduled for Auction,True,AA1005,377245.0,Live,2002.0
2676408,,405000,2019-10-16,Unknown,2.0,4.0,0.0,True,250000.0,405000.0,False,1709.0,/details/4512-old-mill-ct-salida-ca-95368-2676408-e_13859,False,0.15,active,,0.0,884.0,4512 OLD MILL CT,Salida,Stanislaus,2676408,Occupied,CA,SFR,95368.0,29.0,Active - Scheduled for Auction,True,AA1000,377245.0,Live,1999.0
2087329,,408000,2019-10-30,Unknown,2.0,3.0,0.0,True,105000.0,408000.0,False,1690.0,/details/4516-wessex-ln-salida-ca-95368-2087329-e_13755,False,0.16,active,,0.0,49.0,4516 WESSEX LN,Salida,Stanislaus,2087329,Occupied,CA,SFR,95368.0,80.0,Active - Scheduled for Auction,True,TO6502,400539.0,Live,1987.0
2701977,,325000,2019-10-17,Unknown,2.0,4.0,0.0,True,125000.0,325000.0,False,1313.0,/details/149-e-ingram-street-stockton-ca-95204-2701977-e_13651,False,0.14,active,,0.0,732.0,149 E INGRAM STREET,Stockton,San Joaquin,2701977,Occupied,CA,SFR,95204.0,75.0,Active - Scheduled for Auction,True,BD15502,387484.0,Live,1950.0
2677286,,421000,2019-10-17,Unknown,2.0,3.0,0.0,True,245000.0,421000.0,False,1647.0,/details/6518-crestview-circle-stockton-ca-95219-2677286-e_14067,False,0.11,active,,0.0,597.0,6518 CRESTVIEW CIRCLE,Stockton,San Joaquin,2677286,Occupied,CA,SFR,95219.0,41.0,Active - Scheduled for Auction,True,BD15500,387484.0,Live,2004.0
2823464,,451000,2019-09-11,Gone,2.0,3.0,0.0,True,275000.0,451000.0,False,1320.0,/details/125-de-paul-dr-vallejo-ca-94589-2823464-e_13391,False,0.14,active,,0.0,262.0,125 DE PAUL DR,Vallejo,Solano,2823464,Occupied,CA,SFR,94589.0,9.0,Completed - Reverted to Beneficiary,True,ZR22506,386292.0,Live,1978.0
2815916,,,,,,,,,,,,,/details/871-swan-dr-manteca-ca-95337-2815916-o_1261l,,,canceled,,,,,[],['San Joaquin'],,,,,,,,,,,,
1264092,,563000,2019-11-14,Unknown,3.0,5.0,0.0,True,325000.0,563000.0,False,3297.0,/details/16780-gold-nugget-trl-lathrop-ca-95330-1264092-e_13859,False,0.12,active,,0.0,214.0,16780 GOLD NUGGET TRL,Lathrop,San Joaquin,1264092,Occupied,CA,SFR,95330.0,41.0,Active - Scheduled for Auction,True,AA1001,392521.0,Live,2005.0
2829029,,663000,2019-09-11,Gone,2.5,4.0,0.0,True,453868.37,663000.0,False,2306.0,/details/153-camino-del-sol-vallejo-ca-94591-2829029-e_13391,False,0.08,active,,0.0,561.0,153 CAMINO DEL SOL,Vallejo,Solano,2829029,Occupied,CA,SFR,94591.0,11.0,Completed - Reverted to Beneficiary,True,ZR22510,386292.0,Live,1992.0
2805990,,706000,2019-09-11,Unknown,2.0,2.0,0.0,True,0.0,706000.0,False,1118.0,/details/2410-madden-ter-san-jose-ca-95116-2805990-e_14067a,False,0.01,active,,0.0,611.0,2410 MADDEN TER,San Jose,Santa Clara,2805990,Occupied,CA,Condo,95116.0,20.0,Active - Postponed to,True,ZR6501,399517.0,Live,2003.0
2719859,,391000,2019-10-03,Unknown,2.0,3.0,0.0,True,185000.0,391000.0,False,1040.0,/details/298-shadywood-avenue-lathrop-ca-95330-2719859-e_13859,False,0.12,active,,0.0,60.0,298 SHADYWOOD AVENUE,Lathrop,San Joaquin,2719859,Occupied,CA,SFR,95330.0,56.0,Active - Scheduled for Auction,True,ZV24515,385706.0,Live,1998.0
2671990,,302000,2019-09-19,Unknown,2.0,3.0,0.0,True,134194.63,302000.0,False,1313.0,/details/2101-la-jolla-dr-stockton-ca-95204-2671990-e_13443,False,0.14,active,,0.0,240.0,2101 LA JOLLA DR,Stockton,San Joaquin,2671990,Occupied,CA,SFR,95204.0,10.0,Active - Scheduled for Auction,True,ZW25012,389263.0,Live,1955.0
2805932,,943000,2019-09-11,Unknown,1.0,3.0,0.0,True,0.0,943000.0,False,1078.0,/details/1065-61st-st-oakland-ca-94608-2805932-e_13703a,False,0.07,active,,0.0,682.0,1065 61ST ST,Oakland,Alameda,2805932,Occupied,CA,SFR,94608.0,30.0,Active - Postponed to,True,ZM5500,397497.0,Live,1908.0
2832818,,269000,2019-09-10,Gone,1.0,2.0,0.0,True,163081.27,269000.0,False,1297.0,/details/3301-del-paso-blvd-sacramento-ca-95815-2832818-e_13391,False,0.14,active,,0.0,185.0,3301 DEL PASO BLVD,Sacramento,Sacramento,2832818,Occupied,CA,SFR,95815.0,13.0,Completed - Reverted to Beneficiary,True,ZI18036,378717.0,Live,1950.0
2709945,,253000,2019-09-19,Gone,2.0,3.0,0.0,True,60000.0,253000.0,False,1577.0,/details/10609-davis-rd-stockton-ca-95209-2709945-e_13755,False,0.01,active,,0.0,2592.0,10609 DAVIS RD,Stockton,San Joaquin,2709945,Occupied,CA,Condo,95209.0,161.0,Active - Postponed to,True,ZW25000,389263.0,Live,1975.0
2837893,,Not Available,2019-10-08,Unknown,2.5,4.0,0.0,True,440000.0,,False,2675.0,/details/4121-amargosa-dr-antioch-ca-94531-2837893-o_1263,False,0.21,active,,0.0,0.0,4121 AMARGOSA DR,Antioch,Contra Costa,2837893,Occupied,CA,SFR,94531.0,0.0,Active - Scheduled for Auction,True,ZY26009,386699.0,Live,1994.0
2839847,,Not Available,2019-10-08,Unknown,2.5,,0.0,True,400000.0,,False,3602.0,/details/6262-highland-avenue-richmond-ca-94805-2839847-e_14327,False,0.12,active,,0.0,0.0,6262 HIGHLAND AVENUE,Richmond,Contra Costa,2839847,Occupied,CA,SFR,94805.0,0.0,Active - Scheduled for Auction,True,ZY26015,386699.0,Live,1953.0
2842089,,Not Available,2019-10-08,Unknown,1.0,1.0,0.0,True,30000.0,,False,639.0,/details/2055-sierra-road-85-concord-ca-94518-2842089-e_13911,False,0.01,active,,0.0,0.0,2055 SIERRA ROAD #85,Concord,Contra Costa,2842089,Occupied,CA,Condo,94518.0,1.0,Active - Scheduled for Auction,True,ZY26017,386699.0,Live,1984.0
2835930,,Not Available,2019-10-08,Unknown,3.0,3.0,0.0,True,550000.0,,False,2782.0,/details/510-eagle-valley-way-danville-ca-94506-2835930-e_13807,False,0.01,active,,0.0,0.0,510 EAGLE VALLEY WAY,Danville,Contra Costa,2835930,Occupied,CA,Condo,94506.0,1.0,Active - Scheduled for Auction,True,ZY26007,386699.0,Live,1989.0
2842577,,Not Available,2019-10-08,Unknown,4.0,5.0,0.0,True,480000.0,,False,4011.0,/details/6139-seneca-circle-discovery-bay-ca-94505-2842577-e_14119,False,0.16,active,,0.0,0.0,6139 SENECA CIRCLE,Discovery Bay,Contra Costa,2842577,Occupied,CA,SFR,94505.0,1.0,Active - Scheduled for Auction,True,ZY26018,386699.0,Live,2006.0
2840653,,Not Available,2019-10-08,Unknown,2.0,4.0,0.0,True,310000.0,,False,1910.0,/details/1521-domino-avenue-sacramento-ca-95835-2840653-e_13911,False,0.12,active,,0.0,0.0,1521 DOMINO AVENUE,Sacramento,Sacramento,2840653,,CA,SFR,95835.0,0.0,Active - Scheduled for Auction,True,ZW2036,386312.0,Live,2004.0
2844888,,Not Available,2019-10-08,Unknown,,,0.0,True,200000.0,,False,,/details/3645-clay-street-sacramento-ca-95838-2844888-e_13911,False,,active,,0.0,0.0,3645 CLAY STREET,Sacramento,Sacramento,2844888,Occupied,CA,,95838.0,0.0,Active - Scheduled for Auction,True,ZW2054,386312.0,Live,
2837872,,Not Available,2019-10-08,Unknown,2.0,3.0,0.0,True,85000.0,,False,1347.0,/details/4754-clothier-way-sacramento-ca-95841-2837872-e_13911,False,0.11,active,,0.0,0.0,4754 CLOTHIER WAY,Sacramento,Sacramento,2837872,Occupied,CA,SFR,95841.0,0.0,Active - Scheduled for Auction,True,ZW2024,386312.0,Live,1976.0
2830608,,Not Available,2019-10-08,Unknown,1.0,3.0,0.0,True,165000.0,,False,1435.0,/details/6811-steiner-drive-sacramento-ca-95823-2830608-e_13703,False,0.2,active,,0.0,0.0,6811 STEINER DRIVE,Sacramento,Sacramento,2830608,Occupied,CA,SFR,95823.0,1.0,Active - Scheduled for Auction,True,ZW2012,386312.0,Live,1960.0
2840451,,1102000,2019-10-08,Gone,2.0,3.0,0.0,True,543624.35,1102000.0,False,3500.0,/details/9675-harvey-road-galt-ca-95632-2840451-e_13599,False,15.92,active,,0.0,458.0,9675 HARVEY ROAD,Galt,Sacramento,2840451,Occupied,CA,SFR,95632.0,12.0,Completed - Reverted to Beneficiary,True,ZW2031,386312.0,Live,1970.0
2844455,,Not Available,2019-10-08,Unknown,,,0.0,True,150000.0,,False,,/details/6261-2nd-ave-sacramento-ca-95817-2844455-e_13911,False,,active,,0.0,0.0,6261 2ND AVE,Sacramento,Sacramento,2844455,Occupied,CA,,95817.0,0.0,Active - Scheduled for Auction,True,ZW2045,386312.0,Live,
2841185,,Not Available,2019-10-08,Unknown,2.0,3.0,0.0,True,190000.0,,False,1543.0,/details/4200-choteau-circle-rancho-cordova-ca-95742-2841185-e_14327,False,0.13,active,,0.0,0.0,4200 CHOTEAU CIRCLE,Rancho Cordova,Sacramento,2841185,Occupied,CA,SFR,95742.0,0.0,Active - Scheduled for Auction,True,ZW2033,386312.0,Live,2009.0
2843947,,Not Available,2019-10-08,Unknown,,,0.0,True,270000.0,,False,,/details/5328-buckwood-way-sacramento-ca-95835-2843947-e_14015,False,,active,,0.0,0.0,5328 BUCKWOOD WAY,Sacramento,Sacramento,2843947,Occupied,CA,,95835.0,0.0,Active - Scheduled for Auction,True,ZW2043,386312.0,Live,
2838498,,Not Available,2019-10-08,Unknown,3.0,4.0,0.0,True,285000.0,,False,3342.0,/details/9069-quail-feather-way-elk-grove-ca-95624-2838498-e_14119,False,0.23,active,,0.0,0.0,9069 QUAIL FEATHER WAY,Elk Grove,Sacramento,2838498,Occupied,CA,SFR,95624.0,0.0,Active - Scheduled for Auction,True,ZW2025,386312.0,Live,2002.0
2844795,,Not Available,2019-10-08,Unknown,,,0.0,True,145000.0,,False,,/details/3309-sarabande-drive-sacramento-ca-95826-2844795-e_13807,False,,active,,0.0,0.0,3309 SARABANDE DRIVE,Sacramento,Sacramento,2844795,Occupied,CA,,95826.0,0.0,Active - Scheduled for Auction,True,ZW2053,386312.0,Live,
2835578,,546000,2019-10-08,Gone,2.0,3.0,0.0,True,355000.0,546000.0,False,1641.0,/details/605-flower-drive-folsom-ca-95630-2835578-e_13599,False,0.23,active,,0.0,548.0,605 FLOWER DRIVE,Folsom,Sacramento,2835578,Occupied,CA,SFR,95630.0,21.0,Completed - Reverted to Beneficiary,True,ZW2017,386312.0,Live,1984.0
2846085,,Not Available,2019-10-08,Unknown,,,0.0,True,,,False,,/details/4632-belcrest-way-sacramento-ca-95821-2846085-e_14119,False,,active,,0.0,0.0,4632 BELCREST WAY,Sacramento,Sacramento,2846085,Occupied,CA,,95821.0,2.0,Active - Scheduled for Auction,True,ZW2058,386312.0,Live,
1359522,,Not Available,2019-10-08,Unknown,3.0,6.0,0.0,True,,,False,3848.0,/details/6424-vilamoura-way-elk-grove-ca-95757-1359522-e_13911,False,0.16,active,,0.0,0.0,6424 VILAMOURA WAY,Elk Grove,Sacramento,1359522,Occupied,CA,SFR,95757.0,1.0,Active - Scheduled for Auction,True,ZW2055,386312.0,Live,2006.0
2702761,,725000,2019-09-23,Not started,,,0.0,,,,,,/details/2075-quesada-ave-san-francisco-ca-94124-2702761-o_1261l,,,active,Occupied,True,0.0,2075 QUESADA AVE,SAN FRANCISCO,San Francisco,2702761,,,SFR-Attached,94124,,For Sale,,AI78329,398738.0,,1907
2814507,,1104000,2019-10-07,Unknown,1.0,2.0,0.0,True,,1104000.0,False,744.0,/details/520-university-ave-san-jose-ca-95110-2814507-e_13911a,False,0.17,active,,0.0,0.0,520 UNIVERSITY AVE,San Jose,Santa Clara,2814507,Occupied,CA,SFR,95110.0,14.0,Active - Scheduled for Auction,True,UK19000,411585.0,Live,1930.0
2805859,,993000,2019-10-07,Unknown,2.0,4.0,0.0,True,,993000.0,False,1594.0,/details/4969-berkeland-ct-san-jose-ca-95111-2805859-e_13807a,,0.14,active,,0.0,0.0,4969 BERKELAND CT,San Jose,Santa Clara,2805859,Occupied,CA,SFR,95111.0,30.0,Active - Scheduled for Auction,True,UK19001,411585.0,Live,1981.0
2844454,,499000,2019-10-09,Gone,2.0,3.0,0.0,True,280000.0,499000.0,False,1242.0,/details/230-san-leon-dr-vacaville-ca-95688-2844454-e_13599,False,0.14,active,,0.0,261.0,230 SAN LEON DR,Vacaville,Solano,2844454,Occupied,CA,SFR,95688.0,11.0,Completed - Reverted to Beneficiary,True,AA1012,384416.0,Live,1995.0
2845943,,Not Available,2019-10-03,Unknown,,,0.0,True,,,False,,/details/1670-chiquita-road-healdsburg-ca-95448-2845943-e_13859,False,,active,,0.0,0.0,1670 CHIQUITA ROAD,Healdsburg,Sonoma,2845943,Occupied,CA,,95448.0,0.0,Active - Scheduled for Auction,True,AF3505,393144.0,Live,
2843854,,Not Available,2019-10-10,Unknown,1.5,2.0,0.0,True,470000.0,,False,1327.0,/details/20807-cambridge-ave-hayward-ca-94541-2843854-e_13703,False,0.1,active,,0.0,0.0,20807 CAMBRIDGE AVE,Hayward,Alameda,2843854,Occupied,CA,SFR,94541.0,1.0,Active - Scheduled for Auction,True,ZV1514,385373.0,Live,1951.0
2784806,,Not Available,2019-10-10,Unknown,1.0,,0.0,True,,,False,875.0,/details/774-andover-st-san-francisco-ca-94110-2784806-e_13599a,False,0.04,active,,0.0,0.0,774 ANDOVER ST,San Francisco,San Francisco,2784806,Occupied,CA,SFR,94110.0,27.0,Active - Scheduled for Auction,True,AA1001,395402.0,Live,1948.0
2805989,,935000,2019-09-04,Unknown,2.5,3.0,0.0,True,,935000.0,False,1447.0,/details/3305-hickerson-dr-san-jose-ca-95127-2805989-e_13859a,False,0.12,active,,0.0,213.0,3305 HICKERSON DR,San Jose,Santa Clara,2805989,Occupied,CA,SFR,95127.0,20.0,Active - Postponed to,True,ZW25001,395342.0,Live,1962.0
2826094,,2304000,2019-10-10,Unknown,7.0,8.0,0.0,True,,2304000.0,False,4558.0,/details/17550-old-summit-rd-los-gatos-ca-95033-2826094-e_13859a,False,4.89,active,,0.0,0.0,17550 OLD SUMMIT RD,Los Gatos,Santa Clara,2826094,Occupied,CA,,95033.0,19.0,Active - Scheduled for Auction,True,YX12500,412186.0,Live,1993.0
2805803,,389000,2019-10-10,Unknown,2.0,2.0,0.0,True,,389000.0,False,1439.0,/details/343-peachtree-ln-rio-vista-ca-94571-2805803-e_13599a,False,0.11,active,,0.0,0.0,343 PEACHTREE LN,Rio Vista,Solano,2805803,Occupied,CA,SFR,94571.0,5.0,Active - Scheduled for Auction,True,YW12000,412185.0,Live,2004.0
2805963,,386000,2019-10-16,Unknown,3.0,3.0,0.0,True,,386000.0,False,1557.0,/details/2003-henry-long-blvd-stockton-ca-95206-2805963-e_13651a,False,0.15,active,,0.0,2.0,2003 HENRY LONG BLVD,Stockton,San Joaquin,2805963,Occupied,CA,SFR,95206.0,11.0,Active - Scheduled for Auction,True,YS10000,412718.0,Live,2003.0
2647428,,311000,2019-10-13,Not started,,,0.0,,,,,,/details/2665-bristol-avenue-stockton-ca-95204-2647428-o_1261,,,active,Occupied,True,34.0,2665 BRISTOL AVENUE,Stockton,San Joaquin,2647428,,,SFR,95204,,For Sale,,AQ56618,406131.0,,1962
2745935,,1221000,2019-11-04,Unknown,2.0,3.0,0.0,True,630000.0,1221000.0,False,1645.0,/details/295-glasgow-circle-danville-ca-94526-2745935-e_13807,False,0.13,active,,0.0,845.0,295 GLASGOW CIRCLE,Danville,Contra Costa,2745935,Occupied,CA,SFR,94526.0,104.0,Active - Scheduled for Auction,True,AE3002,394024.0,Live,1996.0
2733831,,896000,2019-12-02,Unknown,4.0,4.0,0.0,True,365000.0,896000.0,False,4285.0,/details/6834-new-melones-circle-discovery-bay-ca-94505-2733831-e_14015,False,0.15,active,,0.0,153.0,6834 NEW MELONES CIRCLE,Discovery Bay,Contra Costa,2733831,Occupied,CA,SFR,94505.0,64.0,Active - Scheduled for Auction,True,ZH17504,402349.0,Live,2005.0
2849779,,391000,2019-10-08,Unknown,,,0.0,True,,391000.0,False,,/details/9311-polhemus-dr-elk-grove-ca-95624-2849779-e_14119,False,,active,,0.0,0.0,9311 POLHEMUS DR,Elk Grove,Sacramento,2849779,Occupied,CA,,95624.0,2.0,Active - Scheduled for Auction,True,ZW2059,386312.0,Live,
2815868,,Not Available,2019-10-08,Unknown,,,0.0,True,190000.0,,False,,/details/2481-american-river-drive-aka-2483-american-river-drive-sacramento-ca-95825-2815868-e_13911,False,,active,,0.0,441.0,2481 AMERICAN RIVER DRIVE AKA 2483 AMERICAN RIVER DRIVE,SACRAMENTO,Sacramento,2815868,Occupied,CA,,95825.0,14.0,Active - Scheduled for Auction,True,ZW2056,386312.0,Live,
2596923,,312000,2019-10-17,Unknown,1.0,2.0,0.0,True,150000.0,312000.0,False,1384.0,/details/1402-n-pershing-ave-stockton-ca-95203-2596923-e_13651,False,0.11,active,,0.0,1332.0,1402 N PERSHING AVE,Stockton,San Joaquin,2596923,Occupied,CA,SFR,95203.0,77.0,Active - Scheduled for Auction,True,BD15501,387484.0,Live,1925.0
2622474,,Not Available,2019-10-13,Not started,,,0.0,,,,,,/details/10400-colorado-rd-san-joaquin-ca-93660-2622474-o_1260,,,active,Vacant,True,32.0,10400 COLORADO RD,San Joaquin,Fresno,2622474,,,SFR,93660,,For Sale,,AQ56517,406131.0,,1971
